"SM3DATA","MAS100","044","N",3,0,"100d massa","100","dae","mas","100d mass","100","day","mas","999",4015,4015,""
"SM3DATA","AAN100","045","N",3,0,"100d tydgenote","100","dae","tyd","100d contemporaries","100","day","con","999",4020,4020,""
"SM3DATA","PLE100","046","N",3,0,"100d rangorde","100","dae","ran","100d order","100","day","ord","999",4025,4025,""
"SM3DATA","OUD100","047","N",3,0,"100d ouderdom","100","dae","oud","100d age","100","day","age","999",4030,4030,""
"SM3DATA","GMA100","048","N",3,0,"100d gek.massa","100","gek","mas","100d corr. mass","100","cor","mas","999",4035,4035,""
"SM3DATA","GDO100","049","N",4,0,"100d gdo","100","dae","GDO","100d ada","100","day","ada","9999",4040,4040,""
"SM3DATA","IND100","050","N",3,0,"100d indeks","100","dae","ind","100d index","100","day","ind","999",4045,4045,""
"SM3DATA","KOD205","051","C",2,0,"205d i/kode skema","205","dae","kod","205d i/code scheme","205","day","cod","!!",4050,4050,""
"SM3DATA","DAT205","052","D",8,0,"205d weegdatum","205","dae","datum","205d weigh date","205","day","date","99/99/99",4055,4055,""
"SM3DATA","MAS205","053","N",3,0,"205d massa","205","dae","mass","205d mass","205","day","mass","999",4060,4060,""
"SM3DATA","AAN205","054","N",3,0,"205d tydgenote","205","dae","tydg","205d contemporaries","205","day","cont","999",4065,4065,""
"SM3DATA","PLE205","055","N",3,0,"205d rangorde","205","dae","rang","205d order","205","day","order","999",4070,4070,""
"SM3DATA","OUD205","056","N",3,0,"205d ouderdom","205","dae","oud","205d age","205","day","age","999",4075,4075,""
"SM3DATA","GMA205","057","N",3,0,"205d gek.massa","205","dae","gmas","205d corr.mass","205","day","cmas","999",4080,4080,""
"SM3DATA","GDO205","058","N",4,0,"205d gdo","205","dae","gdo","205d ada","205","day","ada","9999",4085,4085,""
"SM3DATA","IND205","059","N",3,0,"205d indeks","205","dae","ind","205d index","205","day","ind","999",4090,4090,""
"SM3DATA","KOD365","060","C",2,0,"365d i/kode skema","365","dae","kod","365d i/code scheme","365","day","cod","!!",4095,4095,""
"SM3DATA","DAT365","061","D",8,0,"365d weegdatum","365","dae","datum","365d weigh date","365","day","date","99/99/99",4100,4100,""
"SM3DATA","MAS365","062","N",3,0,"365d massa","365","dae","mass","365d mass","365","day","mass","999",4105,4105,""
"SM3DATA","AAN365","063","N",3,0,"365d tydgenote","365","dae","tydg","365d contemporaries","365","day","cont","999",4110,4110,""
"SM3DATA","PLE365","064","N",3,0,"365d rangorde","365","dae","rang","365d order","365","day","order","999",4115,4115,""
"SM3DATA","OUD365","065","N",3,0,"365d ouderdom","365","dae","oud","365d age","365","day","age","999",4120,4120,""
"SM3DATA","GMA365","066","N",3,0,"365d gek.massa","365","dae","gmas","365d corr.mass","365","day","cmas","999",4125,4125,""
"SM3DATA","GDO365","067","N",4,0,"365d gdo","365","dae","gdo","365d ada","365","day","ada","9999",4130,4130,""
"SM3DATA","IND365","068","N",3,0,"365d indeks","365","dae","ind","365d index","365","day","ind","999",4135,4135,""
"SM3DATA","KOD540","069","C",2,0,"540d i/kode skema","540","dae","kod","540d i/code scheme","540","day","cod","!!",4140,4140,""
"SM3DATA","DAT540","070","D",8,0,"540d weegdatum","540","dae","datum","540d weigh date","540","day","date","99/99/99",4145,4145,""
"SM3DATA","MAS540","071","N",3,0,"540d massa","540","dae","mass","540d mass","540","day","mass","999",4150,4150,""
"SM3DATA","AAN540","072","N",3,0,"540d tydgenote","540","dae","tydg","540d contemporaries","540","day","cont","999",4155,4155,""
"SM3DATA","PLE540","073","N",3,0,"540d rangorde","540","dae","rang","540d order","540","day","order","999",4160,4160,""
"SM3DATA","OUD540","074","N",3,0,"540d ouderdom","540","dae","oud","540d age","540","day","age","999",4165,4165,""
"SM3DATA","GMA540","075","N",3,0,"540d gek.massa","540","dae","gmas","540d corr.mass","540","day","cmas","999",4170,4170,""
"SM3DATA","GDO540","076","N",4,0,"540d gdo","540","dae","gdo","540d ada","540","day","ada","9999",4175,4175,""
"SM3DATA","IND540","077","N",3,0,"540d indeks","540","dae","ind","540d index","540","day","ind","999",4180,4180,""
"SM3DATA","TOGGLE1","078","C",6,0,"Tydelike merk","","Tyd","merk","Temporary mark","","Temp","mark","@!",1080,1080,""
"SM3DATA","TOGGLE2","079","C",1,0,"Merkveranderlike 2","","","M","Mark Variable 2","","","M","!",0,0,""
"SM3DATA","FASEKODE","080","C",6,0,"Fasegroep","","Fase","groep","Phase Group","","Phase","group","@!",5000,5000,""
"SM3DATA","BEGDATUM","081","D",8,0,"Toets begindatum","Toets","begin","datum","Test starting date","Test","starting","date","99/99/99",5020,5020,""
"SM3DATA","VORDATUM","082","D",8,0,"Toets vorige datum","Toets","vorige","datum","Test previous date","Test","previous","date","99/99/99",0,0,""
"SM3DATA","BEGMASSA","083","N",3,0,"Toets beginmassa","Toe","beg","mas","Test starting mass","Tes","sta","mas","999",5025,5025,""
"SM3DATA","VORMASSA","084","N",3,0,"Toets vorige massa","Toe","vor","mas","Test previous mass","Tes","pre","mas","999",0,0,""
"SM3DATA","VOEROMSET","085","N",8,3,"Voeromset","","Voer","omset","Feed conversion","","Feed","conversion","9999.999",5085,5085,""
"SM3DATA","VOEROMSETI","086","N",3,0,"Voeromset indeks","Voe","oms","ind","Feed conv. index","Fee","con","ind","999",5090,5090,""
"SM3DATA","MATESKOUER","087","N",4,0,"Skouerhoogte (mm)","Skou","hoog","(mm)","Actual height","","Actual","height","9999",5095,5095,""
"SM3DATA","MATELENGTE","088","N",4,0,"Liggaamslengte (mm)","Ligg","leng","(mm)","Actual length","","Actual","length","9999",5100,5100,""
"SM3DATA","MASSKV","089","N",3,1,"Massa/skouer verh.","Mas","sko","ver","Mass/shoulder ratio","Mas","sho","rat","9.9",0,0,""
"SM3DATA","MASLLV","090","N",3,1,"Massa/Lengte verh.","Mas","Len","ver","Mass/Length ratio","Mas","Len","rat","9.9",0,0,""
"SM3DATA","VELDIKTE","091","N",4,1,"Veldikte (mm)","Vel","dikt","mm","Actual skin thick","Actual","skin","thick","99.9",5110,5110,""
"SM3DATA","MATESKROT","092","N",3,0,"Skrotum omvang (mm)","Skr","omv","(mm)","Actual scrotum","Actual","scrotum","circumference","999",5115,5115,""
"SM3DATA","NIEREG","093","C",1,0,"Nie vir Registrasie","n","v","r","Not for Registration","n","f","r","!",2030,2030,""
"SM3DATA","IDENT","094","C",4,0,"Identifikasie metode","","Iden","met","Identification methd","","Iden","meth","@!",2035,2035,""
"SM3DATA","SUBAFD","095","C",2,0,"Subafd. v Kuddeboek","Af","v","KB","Subdiv. of Herd Book","Su","Div","HB","!!",2040,2040,""
"SM3DATA","TIPIES","096","C",2,0,"Kleur of tipies","","Kl","ti","Colour or typical","","Co","ty","@!",2045,2045,""
"SM3DATA","PYPB","097","N",4,1,"Pypbeenlengte","Pyp","been","leng","Cannon bone length","Cann","bone","leng","99.9",6000,6000,""
"SM3DATA","FRA205","098","N",4,2,"205d raam","205","dae","raa","205d frame","205","day","fra","9.99",6005,6005,""
"SM3DATA","FRA365","099","N",4,2,"365d raam","365","dae","raa","365d frame","365","day","fra","9.99",6010,6010,""
"SM3DATA","FRA540","100","N",4,2,"540d raam","540","dae","raa","540d frame","540","day","fra","9.99",6015,6015,""
"SM3DATA","LEN205","101","N",3,0,"205d lengte","205","dae","len","205d length","205","day","len","999",6020,6020,""
"SM3DATA","LEN365","102","N",3,0,"365d lengte","365","dae","len","365d length","365","day","len","999",6025,6025,""
"SM3DATA","LEN540","103","N",3,0,"540d lengte","540","dae","len","540d length","540","day","len","999",6030,6030,""
"SM3DATA","SKR365","104","N",3,0,"365d skrotum","365","dae","skr","365d scrotum","365","day","scr","999",6035,6035,""
"SM3DATA","SKR540","105","N",3,0,"540d skrotum","540","dae","skr","540d scrotum","540","day","scr","999",6040,6040,""
"SM3DATA","LKALFN","106","C",12,0,"Laaste kalf","","Laaste","kalf","Last calf","","Last","calf","@!",3005,3005,""
"SM3DATA","GEM100","107","N",3,0,"Gem. 100d indeks","Gem","100","ind","Average 100d index","Ave","100","ind","999",3050,3050,""
"SM3DATA","GEM365","108","N",3,0,"Gem. 365d indeks","Gem","365","ind","Ave. 365d index","Avg","365","ind","999",3055,3055,""
"SM3DATA","GEM540","109","N",3,0,"Gem. 540d indeks","Gem","540","ind","Ave. 540d index","Avg","540","ind","999",3060,3060,""
"SM3DATA","SPEPER","110","N",3,0,"Speen %","","Spe"," %","Wean %","","Wea"," %","999",3065,3065,""
"SM3DATA","GEGDTI","111","N",3,0,"Gem. gdt indeks","Gem","gdt","ind","Average adg index","Ave","adg","ind","999",3070,3070,""
"SM3DATA","DEKDAT","112","D",8,0,"Dekdatum","","Dek","datum","Mating date","","Mating","date","99/99/99",3075,3075,""
"SM3DATA","TIPEDE","113","C",1,0,"Manier gedek","D","e","k","Service code","S","e","r","!",3080,3080,""
"SM3DATA","DRAGDA","114","D",8,0,"Dragtigheid datum","Datum","dragtig","ondersoe","Pregnancy date","Date","pregnant","diagnose","99/99/99",3085,3085,""
"SM3DATA","DRAGTI","115","C",1,0,"Dragtigheidstatus","D","s","t","Pregnancy status","P","s","t","!",3090,3090,""
"SM3DATA","RETENS","116","N",3,0,"Vroulik retensie %","Re","te","%","Female retention %","Re","te","%","999",3067,3067,""
"SM3DATA","DATAAN","117","D",8,0,"Datum op rekenaar","Datum","op","rekenaar","Date on computer","Date","on","computer","99/99/99",1085,1085,""
"SM3DATA","TEELGROEP","118","C",6,0,"Kalfseisoen","Kalf","sei-","soen","Calving season","Calf","sea-","son","@!",3082,3082,""
"SM3DATA","BULID","119","C",12,0,"Gedek deur bul id","Gedek","deur","bul","Served by bull","Served","by","bull","@!",3081,3081,""
"SM3DATA","SKENKER","120","C",12,0,"Skenker id nommer","","Skenker","id nommer","Donor id number","","Donor","id number","@!",0,0,""
"SM3DATA","DRAER","121","C",12,0,"Draer id nommer","","Draer","id nommer","Recipient id number","","Recipient","id number","@!",0,0,""
"SM3DATA","EMBRKALF","122","N",3,0,"Aant embrio kalwers","Aan","emb","kal","Number embryo calves","No.","emb","cal","999",3012,3012,""
"SM3DATA","SIMDEKS","123","N",3,0,"Simdex","","Sim","dex","Simdex","","Sim","dex","999",3033,3033,""
"SM3DATA","GEMGEBMAS","124","N",2,0,"Gem. geboortemassa","Ge","ge","ma","Average birth mass","Av","bi","ma","99",3044,3044,""
"SM3DATA","KALWINGS","125","N",2,0,"Aantal kalwings","Aa","ka","wi","Number of calvings","No","of","ca","99",3013,3013,""
"SM3DATA","AANDAT","126","D",8,0,"Aanpas begindatum","Aanpas","begin","datum","Adapt starting date","Adapt","starting","date","99/99/99",5010,5010,""
"SM3DATA","AANMAS","127","N",3,0,"Aanpas beginmassa","Aan","beg","mas","Adapt starting mass","Ada","sta","mas","999",5015,5015,""
"SM3DATA","EINDAT","128","D",8,0,"Toetseinde datum","Toets","einde","datum","Test final date","Test","final","date","99/99/99",5030,5030,""
"SM3DATA","EINMAS","129","N",3,0,"Toetseinde massa","Toets","einde","massa","Test final mass","Test","final","mass","999",5035,5035,""
"SM3DATA","DAEINT","130","N",3,0,"Dae in toets","Dae","in","toe","Days in test","Day","in","tes","999",5050,5050,""
"SM3DATA","TYDGEN","131","N",3,0,"Toets tydgenote","Toe","tyd","gen","Test contemporaries","Tes","con","tem","999",5055,5055,""
"SM3DATA","RANGOR","132","N",3,0,"Toets rangorde","Toe","ran","ord","Test order","","Tes","ord","999",5060,5060,""
"SM3DATA","GDTGDT","133","N",4,0,"Gdt (Gram/dag)","Gram","/dag","GDT","Adg (Gram/day)","Gram","/day","ADG","9999",5065,5065,""
"SM3DATA","GDTIND","134","N",3,0,"Gdt indeks","","GDT","ind","Adg index","","ADG","ind","999",5070,5070,""
"SM3DATA","GDOGDO","135","N",4,0,"Gdo (Gram/dagoud)","","","GDO","Ada (Gram/day old)","","","ADA","9999",5075,5075,""
"SM3DATA","GDOIND","136","N",3,0,"Gdo indeks","","GDO","ind","Ada index","","ADA","ind","999",5080,5080,""
"SM3DATA","HOOLEN","137","N",4,2,"Hoogte : Lengte","Hoog","Leng","verh","Height : Length","Heig","Leng","rati","9.99",5105,5105,""
"SM3DATA","REDEUI","138","C",14,0,"Afkeurredes","Af","ke","re","Rejection reasons","Re","je","re","!!-!!-!!-!!-!!",1061,1061,""
"SM3DATA","GEKSKR","139","N",3,0,"Gek.SkrotumOmv. (mm)","Gek","skr","omv","Corrected scrotum","Corrected","scrotum","circumference","999",5116,5116,""
"SM3DATA","GEKHOO","140","N",4,0,"Gek hoogte (mm)","Gek","hoog","(mm)","Corrected height","","Corrected","height","9999",5096,5096,""
"SM3DATA","GEKLEN","141","N",4,0,"Gek lengte (mm)","Gek","leng","(mm)","Corrected length","","Corrected","length","9999",5101,5101,""
"SM3DATA","GEKVEL","142","N",5,1,"Gek veldikte (mm)","Gek","vel","dikt","Corrected skin thick","Corrected","skin","thicness","999.9",5111,5111,""
"SM3DATA","DRAGWE","143","N",4,1,"Weke dragtig","","Weke","drag","Weeks pregnant","","Week","preg","99.9",3091,3091,""
"SM3DATA","OUDLKALF","144","N",3,0,"Oud laaste kalf","Oud","laaste","kalf","Age last calf","Age","last","calf","999",3001,3001,""
"SM3DATA","GEMSMV","145","N",4,1,"Gem speenmassa verh.","Gem","speen","verhouding","Ave wean mass ratio","Ave","wean","ratio","99.9",3042,3042,""
"SM3DATA","GEGDOI","146","N",3,0,"Gem. gdo indeks","Gem","gdo","indeks","Average ada index","Ave","ada","index","999",3069,3069,""
"SM3DATA","OOGPIG","147","N",3,0,"Oogpigmentasie","","Oog","pig","Eye pigmentation","","Eye","pig","999",6045,6045,""
"SM3DATA","DIVERS","148","C",20,0,"Eie gebruik #1","Eie","gebruik","#1","Own use #1","Own","use","#1","@S10",6050,6050,""
"SM3DATA","KUDDEK","149","C",4,0,"Kuddekenmerk","Kud","ken","merk","Herd design. mark","Herd","desi","mark","@!",1009,1009,""
"SM3DATA","JAARLE","150","C",2,0,"Jaarsyfer","","Jr","sy","Year figure","","Yr","fi","!9",1010,1010,""
"SM3DATA","VOLGNO","151","C",4,0,"Volgnommer","","Volg","nomm","Sequence number","","Seq","numb","9999",1011,1011,""
"SM3DATA","KEURDA","152","D",8,0,"Keuringsdatum","","Keur","datum","Inspection date","","Inspect","date","99/99/99",1062,1062,""
"SM3DATA","KLEIBER","153","N",8,3,"Kleiberverhouding","","Kleiber","verhouding","Kleiber ratio","","Kleiber","ratio","9999.999",5092,5092,""
"SM3DATA","KLEIBERI","154","N",3,0,"Kleiber indeks","","Kleiber","indeks","Kleiber index","","Kleiber","index","999",5093,5093,""
"SM3DATA","SKAALID","155","C",6,0,"Skaalnommer","","Skaal","nommer","Scale number","","Scale","number","@!",1012,1012,""
"SM3DATA","DAELAA","156","N",4,0,"Dae laas gekalf","Dae","laas","kalf","Days since last calf","Days","last","calf","9999",3002,3002,""
"SM3DATA","SEMENC","157","C",12,0,"Semenkode","","","Semenkode","Semen code","","","Semen code","@!",1015,1015,""
"SM3DATA","SEMENS","158","N",6,1,"Semenvoorraad","","Semen","voorrd","Semen stock","","Semen","stock","9999.9",0,0,""
"SM3DATA","BIRDIR","159","N",7,2,"GebMassa ebv","Geb","massa","ebv","BirMass ebv","Bir","mass","ebv","9999.99",8020,8020,""
"SM3DATA","BIRMAT","160","N",7,2,"GebMassa mat ebv","Geb","mat","ebv","BirMass mat ebv","Bir","mat","ebv","9999.99",8025,8025,""
"SM3DATA","BIRACC","161","N",2,0,"GebMassa akk","Geb","mas","akk","BirMass acc","Bir","mas","acc","99",8021,8021,""
"SM3DATA","WEADIR","162","N",6,1,"205dag ebv","205","dag","ebv","205day ebv","205","day","ebv","9999.9",8030,8030,""
"SM3DATA","WEAMAT","163","N",6,1,"205dag mat ebv","205","mat","ebv","205day mat ebv","205","mat","ebv","9999.9",8035,8035,""
"SM3DATA","WEACOM","164","N",6,1,"205dag komb ebv","205","komb","ebv","205day comb ebv","205","comb","ebv","9999.9",8040,8040,""
"SM3DATA","WEAACC","165","N",2,0,"205dag akk","205","dag","akk","205day acc","205","day","acc","99",8031,8031,""
"SM3DATA","YEADIR","166","N",6,1,"365dag ebv","365","dag","ebv","365day ebv","365","day","ebv","9999.9",8045,8045,""
"SM3DATA","YEAACC","167","N",2,0,"365dag akk","365","dag","akk","365day acc","365","day","acc","99",8046,8046,""
"SM3DATA","M18DIR","168","N",6,1,"540dag ebv","540","dag","ebv","540day ebv","540","day","ebv","9999.9",8050,8050,""
"SM3DATA","M18ACC","169","N",2,0,"540dag akk","540","dag","akk","540day acc","540","day","acc","99",8051,8051,""
"SM3DATA","ADGDIR","170","N",5,0,"Gdt ebv","","Gdt","ebv","Adg ebv","","Adg","ebv","99999",8055,8055,""
"SM3DATA","ADGACC","171","N",2,0,"Gdt akk","","Gdt","akk","Adg acc","","Adg","acc","99",8056,8056,""
"SM3DATA","KLEDIR","172","N",7,1,"Kleiber ebv","","Klb","ebv","Kleiber ebv","","Klb","ebv","99999.9",8065,8065,""
"SM3DATA","KLEACC","173","N",2,0,"Kleiber akk","","Klb","akk","Kleiber acc","","Klb","acc","99",8066,8066,""
"SM3DATA","SCRDIR","174","N",6,1,"Skrotum ebv","Skr","tum","ebv","Scrotum ebv","Scr","tum","ebv","9999.9",8070,8070,""
"SM3DATA","SCRACC","175","N",2,0,"Skrotum akk","Skr","tum","akk","Scrotum acc","Scr","tum","acc","99",8071,8071,""
"SM3DATA","COMPOS","176","N",3,0,"Rassamestelling","","Ras","sam","Breed composition","","Brd","com","999",2061,2061,""
"SM3DATA","IBCOEF","177","N",6,2,"Inteel persentasie","","%","Inteel","Inbreed percentage","","%","Inbreed","@K 999.99",2065,2065,""
"SM3DATA","MICHIP","178","C",12,0,"Mikroskyfie nommer","Mikro","skyfie","nommer","Microchip number","Micro","chip","number","@K!",2070,2070,""
"SM3DATA","SPNSPNIND","179","N",4,0,"Speen-speen indeks","Spn","Spn","Ind","Wean-wean index","Wea","Wea","Ind","@K 9999",2075,2075,""
"SM3DATA","KLFSPNIND","180","N",4,0,"Kalf-speen indeks","Klf","Spn","Ind","Calf-wean index","Clf","Wea","Ind","@K 9999",2080,2080,""
"SM3DATA","SPNMASVHD","181","N",4,1,"Speenmassaverhouding","Spn","Mass","Verh","Wean Mass Ratio","Wean","Mass","Rat.","@K 99.9",3041,3041,""
"SM3DATA","GESTATION","182","N",3,0,"Dragtigheidsperiode","","Drg","Per","Gestation period","","Ges","Per","@K 999",3093,3093,""
"SM3DATA","AVGGESTAT","183","N",3,0,"Gem. dragtigheidsper","Gem","Drg","Per","Avg. gestation perio","Avg","Ges","Per","@K 999",3095,3095,""
"SM3DATA","ANALDATE","184","D",8,0,"Analisedatum","Blup","analise","datum","Analysis date","Blup","analysis","date","99/99/99",8000,8000,""
"SM3DATA","KALFNO","185","N",2,0,"Hoeveelste kalf","","Ho","ka","Umpteenth calf","","Um","ca","99",2095,2095,""
"SM3DATA","MOEROU","186","N",3,0,"Kalf moerouderdom","Kal","moe","oud","Calf dam age","Cal","dam","age","999",2057,2057,""
"SM3DATA","NAGEBO","187","C",3,0,"Na geboorte opmerk","Opm","na","geb","After birth remark","Rem","aft","bir","@!",2026,2026,""
"SM3DATA","TYPE","188","C",1,0,"Diertipe","T","i","p","Animal type","T","y","p","!",2047,2047,""
"SM3DATA","HGTDIR","189","N",4,0,"Skouerhoogte ebv","Skr","hoo","ebv","Shoulder height ebv","Shr","hgt","ebv","9999",8075,8075,""
"SM3DATA","HGTACC","190","N",2,0,"Skouerhoogte akk","Skr","hoo","akk","Shoulder height acc","Shr","hgt","acc","99",8076,8076,""
"SM3DATA","LGTDIR","191","N",4,0,"Lengte ebv","Lig","len","ebv","Length ebv","Bod","len","ebv","9999",8080,8080,""
"SM3DATA","LGTACC","192","N",2,0,"Lengte akk","Lig","len","akk","Length akk","Bod","len","acc","99",8081,8081,""
"SM3DATA","OEKDIR","193","N",6,1,"Oud 1e kalf ebv","Oud","1ek","ebv","Age 1st calf ebv","Age","1st","ebv","9999.9",8010,8010,""
"SM3DATA","OEKACC","194","N",2,0,"Oud 1e kalf akk","Oud","1ek","akk","Age 1st calf acc","Age","1st","acc","99",8011,8011,""
"SM3DATA","TKPDIR","195","N",6,1,"Tkp ebv","","Tkp","ebv","Icp ebv","","Icp","ebv","9999.9",8005,8005,""
"SM3DATA","TKPACC","196","N",2,0,"Tkp akk","","Tkp","akk","Icp acc","","Icp","acc","99",8006,8006,""
"SM3DATA","PHDDAT","197","D",8,0,"Blup D datum","Blup","D","datum","Blup D date","Blup","D","date","99/99/99",0,0,""
"SM3DATA","GEMKTS","198","N",4,0,"Gem. kalf-speen ind","Gem","kalf","speen","Ave calf-wean ind","Ave","calf","wean","9999",3036,3036,""
"SM3DATA","GEMSTS","199","N",4,0,"Gem speen-speen ind","Gem","Spn","Spn","Ave wean-wean index","Ave","wean","wean","9999",3037,3037,""
"SM3DATA","GEMVOV","200","N",3,0,"Gem. vov indeks","Gem","vov","ind","Ave. fcr index","Ave","fcr","ind","999",3072,3072,""
"SM3DATA","INVLOE","201","N",7,3,"Dierinvloed %","Dier","invloed","persentasi","Animal influence %","Animal","influence","percentage","999.999",2096,2096,""
"SM3DATA","DIVERT","202","C",20,0,"Eie gebruik #2","Eie","gebruik","#2","Own use #2","Own","use","#2","@S10",6051,6051,""
"SM3DATA","BIRMAC","203","N",2,0,"GebMassa mat akk","Geb","mat","akk","BirMass mat acc","Bir","mat","acc","99",8026,8026,""
"SM3DATA","EOCDIR","204","N",6,1,"Kalftempo ebv","","Kte","ebv","Calf rate ebv","","Cra","ebv","9999.9",8015,8015,""
"SM3DATA","EOCACC","205","N",2,0,"Kalftempo akk","","Kte","akk","Calf rate acc","","Cra","acc","99",8016,8016,""
